,DEPTH,density_Porosity,Rt,TVD,GR,Sw,Vshale
1001,10833.50034667169,0.22375690607734794,8.32657,10755.5,73.331,0.3581005270011709,0.038704409402558246
1002,10834.00034668769,0.2298342541436464,8.797080000000001,10756.0,75.694,0.3391801678298855,0.059731603180248664
1003,10834.50034670369,0.23646408839779,7.50502,10756.5,75.694,0.3569220314183185,0.059731603180248664
1004,10835.000346719691,0.238121546961326,7.0325,10757.0,78.056,0.3661515791367958,0.08194830761481596
1005,10835.500346735691,0.23149171270718236,6.754919999999999,10757.5,78.056,0.3842987077864954,0.08194830761481596
1006,10836.000346751689,0.23093922651933685,7.214910000000001,10758.0,76.875,0.3727359751235013,0.07068600468959788
1007,10836.500346767689,0.2359116022099448,7.69193,10758.5,75.694,0.3533845151752269,0.059731603180248664
1008,10837.000346783687,0.24475138121546966,8.4976,10759.0,76.875,0.3240717570729137,0.07068600468959788
1009,10837.500346799687,0.2397790055248617,8.497589999999999,10759.5,77.76,0.33079233377076944,0.07909619532145239
1010,10838.000346815688,0.23646408839779,8.276480000000001,10760.0,79.237,0.3398806562313549,0.09352716631112379
1011,10838.500346831688,0.2320441988950276,8.10712,10760.5,79.237,0.3499535963615013,0.09352716631112379
1012,10839.000346847688,0.22099447513812148,8.3821,10761.0,79.237,0.3613737828124625,0.09352716631112379
1013,10839.500346863688,0.2171270718232043,8.8509,10761.5,79.237,0.3579371573468574,0.09352716631112379
1014,10840.000346879688,0.2270718232044199,9.53713,10762.0,80.419,0.3297177890213787,0.1054416987154114
1015,10840.50034689569,0.2353591160220993,10.24901,10762.5,79.237,0.3068615642360161,0.09352716631112379
1016,10841.00034691169,0.23867403314917124,12.709539999999999,10763.0,78.056,0.27173425487393543,0.08194830761481596
1017,10841.500346927687,0.2392265193370165,15.024970000000001,10763.5,78.056,0.249343670888664,0.08194830761481596
1018,10842.000346943687,0.24475138121546966,17.1521,10764.0,78.056,0.22810283124568526,0.08194830761481596
1019,10842.500346959687,0.25966850828729265,18.85659,10764.5,78.056,0.20505181369668413,0.08194830761481596
1020,10843.000346975688,0.2696132596685083,18.57343,10765.0,78.056,0.19898813122113926,0.08194830761481596
1021,10843.500346991686,0.2668508287292818,17.635679999999997,10765.5,78.056,0.2063240320618495,0.08194830761481596
1022,10844.000347007686,0.2668508287292818,16.20049,10766.0,80.419,0.21526917485017746,0.1054416987154114
1023,10844.500347023686,0.2640883977900551,15.28059,10766.5,82.781,0.22397270434686348,0.1302641135257702
1024,10845.000347039686,0.25966850828729265,15.034479999999999,10767.0,84.44200000000001,0.2296418243052129,0.14856237902838343
1025,10845.500347055686,0.2469613259668509,14.625070000000001,10767.5,85.14399999999999,0.24481417044733564,0.15651295258821962
1026,10846.000347071686,0.2453038674033149,15.5135,10768.0,85.14399999999999,0.2393068812810801,0.15651295258821962
1027,10846.500347087684,0.2519337016574585,16.01974,10768.5,83.962,0.22929811145405496,0.14320101127479398
1028,10847.000347103683,0.2558011049723757,16.74151,10769.0,81.6,0.22090968061213068,0.11768089913620872
1029,10847.500347119683,0.2558011049723757,18.14444,10769.5,81.6,0.21219750666339612,0.11768089913620872
1030,10848.000347135683,0.2458563535911601,19.69479,10770.0,82.781,0.2119128849257088,0.1302641135257702
1031,10848.500347151685,0.2353591160220993,20.16041,10770.5,83.434,0.21879317620267588,0.13737285443652048
1032,10849.000347167685,0.22486187845303868,20.645139999999998,10771.0,83.962,0.2263026954109064,0.14320101127479398
1033,10849.500347183684,0.2259668508287292,22.31707,10771.5,85.14399999999999,0.21659636120456052,0.15651295258821962
1034,10850.000347199684,0.22044198895027625,23.18048,10772.0,86.325,0.21785069212169733,0.17018764096006705
1035,10850.500347215684,0.21657458563535906,22.3539,10772.5,82.781,0.2258033252365159,0.1302641135257702
1036,10851.000347231684,0.21657458563535906,22.42099,10773.0,79.237,0.22546523814227096,0.09352716631112379
1037,10851.500347247682,0.2099447513812154,21.81396,10773.5,76.875,0.23579913045905876,0.07068600468959788
1038,10852.000347263682,0.2044198895027625,22.17823,10774.0,75.791,0.2401750481826752,0.06061992799126493
1039,10852.500347279682,0.19723756906077333,22.60071,10774.5,73.331,0.24658337620369694,0.038704409402558246
1040,10853.00034729568,0.1878453038674032,22.16169,10775.0,69.78699999999999,0.2614644793992942,0.009275492335204116
1041,10853.50034731168,0.1895027624309392,23.14272,10775.5,69.404,0.2536248081778076,0.006239220713179319
1042,10854.00034732768,0.19226519337016568,24.661089999999998,10776.0,68.60600000000001,0.2421629363702896,0.0
1043,10854.500347343681,0.1895027624309392,23.0046,10776.5,69.91,0.25438505253330745,0.010256392048416328
1044,10855.00034735968,0.20165745856353576,20.470110000000002,10777.0,70.969,0.2534195406677651,0.018819883271484508
