,DEPTH,Rt,density_porosity,TVD,GR,Sw,Vshale
689,11888.00038041551,28.5804,0.287292817679558,10613.33789,79.438,0.0926517429591133,0.17736369767867352
690,11888.50038043151,27.462490000000006,0.2850828729281768,10613.78809,80.182,0.0952514139253034,0.18344250913130167
691,11889.000380447507,26.26449,0.28950276243093925,10614.23926,80.445,0.09591252305080264,0.1856087147078679
692,11889.500380463509,24.04,0.2850828729281768,10614.68945,79.184,0.10180618312231232,0.17530492668065878
693,11890.000380479507,21.025920000000006,0.2817679558011049,10615.14063,78.54899999999998,0.11013957814344466,0.17019447400649934
694,11890.500380495509,17.582629999999998,0.27845303867403315,10615.59082,78.15,0.1218761238991154,0.16700981362291295
695,11891.000380511508,14.90354,0.2779005524861879,10616.04199,78.205,0.13264118245476153,0.16744759412766216
696,11891.500380527505,16.30869,0.2817679558011049,10616.49219,75.804,0.1250579697145905,0.1486908401308359
697,11892.000380543508,20.66479,0.287292817679558,10616.94336,73.278,0.10896129267091,0.1297205053680646
698,11892.500380559506,23.0767,0.2983425414364641,10617.39355,70.888,0.0992911353561418,0.11246419446522077
699,11893.000380575508,25.31194,0.29392265193370165,10617.84375,69.646,0.0962313858407883,0.1037540144012648
700,11893.50038059151,28.31366,0.288950276243094,10618.29492,68.61,0.09255319030805256,0.0966198261022988
701,11894.000380607507,30.6495,0.29392265193370165,10618.74512,66.87899999999999,0.08745159993015802,0.08496052716500108
702,11894.500380623509,31.506940000000004,0.2922651933701657,10619.19629,64.578,0.0867425736789414,0.06995376421410071
703,11895.000380639507,32.78406,0.2861878453038673,10619.64648,62.19300000000001,0.08684202881709226,0.05497170110711048
704,11895.500380655509,33.91851,0.2839779005524861,10620.09766,60.827,0.08604181969094445,0.046644915663111394
705,11896.000380671509,36.09631,0.28011049723756914,10620.54785,61.246,0.08455742039703057,0.049179699887909656
706,11896.500380687507,35.78783,0.27845303867403315,10620.99902,63.362,0.08542655036806916,0.062243649299755587
707,11897.000380703506,35.6782,0.27845303867403315,10621.44922,64.4,0.08555769669054399,0.06881574719441527
708,11897.500380719506,36.99111,0.2790055248618784,10621.90039,65.865,0.08385926058926378,0.07827920656062047
709,11898.000380735506,37.76555,0.2790055248618784,10622.35059,66.775,0.08299497597537771,0.0842702615708822
710,11898.500380751506,38.43732,0.2867403314917128,10622.80176,67.545,0.0800473909411799,0.08940822953911763
711,11899.000380767506,41.6435,0.2922651933701657,10623.25195,68.35300000000001,0.07545044488851088,0.09486829170035324
712,11899.500380783506,42.85263,0.29944751381215456,10623.70313,68.47800000000001,0.07259439021354039,0.09571930526549716
713,11900.000380799504,43.69413,0.29392265193370165,10624.15332,69.107,0.07324330080424249,0.10002754492692717
714,11900.500380815503,45.01806,0.29116022099447497,10624.60449,70.679,0.07284287620471136,0.11098632634409712
715,11901.000380831503,46.07006,0.2983425414364641,10625.05469,70.563,0.07027291029992618,0.11016820539673083
716,11901.500380847505,46.07712,0.2983425414364641,10625.50586,68.413,0.07026752643747469,0.09527656569504328
717,11902.000380863503,45.94743,0.29392265193370165,10625.95605,66.028,0.07142476891403646,0.07934592341771138
718,11902.500380879505,45.7996,0.29558011049723737,10626.40723,64.516,0.07113878838102237,0.06955700817810039
719,11903.000380895503,45.9038,0.29558011049723737,10626.85742,63.93,0.07105800124411403,0.06582640949313948
720,11903.500380911504,45.37249,0.2928176795580109,10627.30859,63.746,0.07214710551809,0.06466222794987497
721,11904.000380927504,44.2851,0.28950276243093925,10627.75879,64.441,0.07386368778165925,0.06907758734811349
722,11904.500380943504,42.29704,0.2861878453038673,10628.20996,65.23100000000001,0.07645507891577545,0.07415650304967589
723,11905.000380959504,42.24534,0.2795580110497236,10628.66016,64.833,0.07831612067828582,0.07158973008743373
724,11905.500380975504,42.99816,0.2779005524861879,10629.11133,63.344,0.07809049358601629,0.062130642800268275
725,11906.000380991503,44.32707,0.2850828729281768,10629.56152,62.359,0.07497334267508883,0.05599605876557007
726,11906.500381007505,44.94085,0.2828729281767956,10630.0127,62.64100000000001,0.0750413237507984,0.05774248469756914
727,11907.000381023503,45.65706,0.2883977900552485,10630.46289,63.003,0.0730241674713609,0.05999593756524362
728,11907.500381039505,47.5077,0.2906077348066297,10630.91406,63.121,0.0710433352302905,0.060733315095076526
729,11908.000381055503,47.73373,0.2883977900552485,10631.36426,61.742,0.07141803544411167,0.05220236201557171
730,11908.500381071499,46.99689,0.2850828729281768,10631.81543,60.874,0.0728126482923936,0.04692840120790166
731,11909.000381087502,45.61839000000001,0.2861878453038673,10632.2666,60.085,0.0736192437769997,0.04219761113864332
732,11909.5003811035,45.24511,0.288950276243094,10632.7168,60.559,0.07321559153939944,0.04503251411279369
733,11910.000381119502,45.2274,0.2839779005524861,10633.16797,61.059,0.07451216093854525,0.04804632292276455
734,11910.500381135504,46.81603,0.29116022099447497,10633.61816,61.458,0.07143041643789506,0.050468707983929814
735,11911.000381151502,47.33574,0.29171270718232045,10634.06934,61.488,0.07090266850836728,0.05065146836297001
